CustomerID,Name,Age,Gender,Email,PurchaseAmount,PurchaseDate,ProductCategory,Rating,month,year
CUST2651,Alaa Gaber,51,M,alaa.gaber@gmail.com,745.49,2023-08-22 00:00:00.000000,Unkwon,10,8,2023
CUST2652,Ali Smith,64,F,ali.smith@gmail.com,216.94,2023-06-22 00:00:00.000000,Home,5,6,2023
CUST2653,Mark Hassan,64,F,mark.hassan@hotmail.com,988.73,2025-05-22 00:00:00.000000,Unkwon,2,5,2025
CUST2654,Alaa Gaber,64,M,alaa.gaber@yahoo.com,877.4,2024-05-11 00:00:00.000000,Toys,2,5,2024
CUST2655,Fatma Ali,89,M,fatma.ali@gmail.com,622.04,2022-12-13 00:00:00.000000,Books,5,12,2022
CUST2656,Mark Ali,64,M,mark.ali@gmail.com,509.4188823816496,2024-06-10 00:00:00.000000,Toys,3,6,2024
CUST2657,Lina Smith,64,M,lina.smith@hotmail.com,544.15,2023-01-15 00:00:00.000000,Books,1,1,2023
CUST2658,Ahmed Ibrahim,64,F,ahmed.ibrahim@hotmail.com,215.03,2025-03-14 00:00:00.000000,Clothing,2,3,2025
CUST2659,John Hassan,64,F,john.hassan@yahoo.com,706.82,2023-11-10 00:00:00.000000,Books,1,11,2023
CUST2660,Fatma Mahmoud,64,M,fatma.mahmoud@gmail.com,270.07,2023-01-24 00:00:00.000000,Clothing,2,1,2023
CUST2661,Mark Ibrahim,64,F,mark.ibrahim@gmail.com,396.84,2023-04-04 00:00:00.000000,Electronics,10,4,2023
CUST2662,Ahmed Hassan,64,M,ahmed.hassan@gmail.com,134.33,2022-11-25 00:00:00.000000,Unkwon,1,11,2022
CUST2663,Sara Ibrahim,64,M,sara.ibrahim@yahoo.com,509.4188823816496,2023-07-18 00:00:00.000000,Unkwon,3,7,2023
CUST2664,John Ibrahim,28,F,john.ibrahim@hotmail.com,339.31,2023-06-10 00:00:00.000000,Toys,10,6,2023
CUST2665,Lina Gaber,64,M,lina.gaber@hotmail.com,449.99,2023-06-30 00:00:00.000000,Electronics,5,6,2023
CUST2666,Alaa Ibrahim,64,M,alaa.ibrahim@hotmail.com,743.25,2024-12-08 00:00:00.000000,Home,2,12,2024
CUST2667,Mark Hassan,64,F,mark.hassan@gmail.com,844.77,2023-01-14 00:00:00.000000,Electronics,5,1,2023
CUST2668,Mark Hassan,64,M,mark.hassan@yahoo.com,509.4188823816496,2024-03-17 04:28:05.570131,Toys,4,3,2024
CUST2669,Ali Mahmoud,64,F,ali.mahmoud@yahoo.com,575.72,2024-11-10 00:00:00.000000,Unkwon,1,11,2024
CUST2670,Alaa Mahmoud,81,M,alaa.mahmoud@yahoo.com,179.91,2023-09-14 00:00:00.000000,Unkwon,1,9,2023
CUST2671,Ali Gaber,64,M,ali.gaber@hotmail.com,729.71,2024-03-22 00:00:00.000000,Books,2,3,2024
CUST2672,Fatma Ibrahim,64,M,fatma.ibrahim@gmail.com,533.07,2025-04-18 00:00:00.000000,Books,3,4,2025
CUST2673,Alaa Gaber,64,M,alaa.gaber@yahoo.com,129.61,2025-01-17 00:00:00.000000,Unkwon,4,1,2025
CUST2674,Lina Gaber,64,F,lina.gaber@yahoo.com,494.43,2024-05-05 00:00:00.000000,Clothing,10,5,2024
CUST2675,Fatma Mahmoud,64,M,fatma.mahmoud@yahoo.com,721.27,2024-05-03 00:00:00.000000,Electronics,5,5,2024
CUST2676,Alaa Gaber,64,M,alaa.gaber@yahoo.com,304.43,2024-03-17 04:28:05.570131,Home,2,3,2024
CUST2677,Sara Ibrahim,64,F,sara.ibrahim@yahoo.com,146.47,2023-04-21 00:00:00.000000,Books,4,4,2023
CUST2678,Ali Smith,64,M,ali.smith@yahoo.com,260.97,2025-02-16 00:00:00.000000,Unkwon,5,2,2025
CUST2679,Fatma Gaber,64,M,fatma.gaber@hotmail.com,349.46,2023-01-08 00:00:00.000000,Unkwon,2,1,2023
CUST2680,John Smith,64,F,john.smith@hotmail.com,509.4188823816496,2025-04-23 00:00:00.000000,Toys,2,4,2025
CUST2681,Mark Ali,64,M,mark.ali@hotmail.com,657.94,2025-05-28 00:00:00.000000,Unkwon,1,5,2025
CUST2682,Fatma Hassan,64,M,fatma.hassan@yahoo.com,426.66,2023-09-19 00:00:00.000000,Electronics,10,9,2023
CUST2683,Ahmed Hassan,64,F,ahmed.hassan@gmail.com,531.09,2024-09-09 00:00:00.000000,Unkwon,1,9,2024
CUST2684,Ahmed Hassan,64,M,ahmed.hassan@hotmail.com,276.13,2025-06-21 00:00:00.000000,Home,1,6,2025
CUST2685,Ali Smith,64,M,ali.smith@hotmail.com,436.66,2023-11-03 00:00:00.000000,Books,2,11,2023
CUST2686,Mark Ibrahim,44,M,mark.ibrahim@yahoo.com,973.76,2024-08-15 00:00:00.000000,Toys,10,8,2024
CUST2687,John Hassan,64,M,john.hassan@gmail.com,563.34,2025-03-26 00:00:00.000000,Unkwon,2,3,2025
CUST2688,Ahmed Ali,64,F,ahmed.ali@yahoo.com,729.22,2025-03-09 00:00:00.000000,Home,4,3,2025
CUST2689,Sara Mahmoud,64,F,sara.mahmoud@hotmail.com,870.99,2023-10-03 00:00:00.000000,Clothing,3,10,2023
CUST2690,Fatma Ali,64,F,fatma.ali@yahoo.com,888.22,2023-03-10 00:00:00.000000,Unkwon,3,3,2023
CUST2691,Alaa Mahmoud,64,F,alaa.mahmoud@hotmail.com,682.75,2023-02-22 00:00:00.000000,Unkwon,3,2,2023
CUST2692,Fatma Gaber,64,F,fatma.gaber@yahoo.com,455.5,2023-01-14 00:00:00.000000,Books,4,1,2023
CUST2693,John Hassan,59,M,john.hassan@gmail.com,617.78,2022-11-07 00:00:00.000000,Unkwon,10,11,2022
CUST2694,Fatma Hassan,47,M,fatma.hassan@yahoo.com,669.56,2024-12-22 00:00:00.000000,Home,3,12,2024
CUST2695,Sara Smith,64,M,sara.smith@hotmail.com,263.15,2024-03-17 04:28:05.570131,Clothing,3,3,2024
CUST2696,Mark Ibrahim,64,F,mark.ibrahim@hotmail.com,430.94,2024-08-17 00:00:00.000000,Home,10,8,2024
CUST2697,Ali Ali,64,M,ali.ali@yahoo.com,275.87,2025-01-30 00:00:00.000000,Books,5,1,2025
CUST2698,Lina Smith,64,F,lina.smith@yahoo.com,498.97,2024-03-17 04:28:05.570131,Books,10,3,2024
CUST2699,Mark Smith,64,F,mark.smith@gmail.com,164.05,2023-08-17 00:00:00.000000,Unkwon,5,8,2023
CUST2700,Alaa Ibrahim,64,M,alaa.ibrahim@gmail.com,593.4,2023-07-09 00:00:00.000000,Home,1,7,2023
CUST2701,John Mahmoud,64,M,john.mahmoud@yahoo.com,327.64,2025-05-14 00:00:00.000000,Electronics,4,5,2025
CUST2702,Fatma Mahmoud,24,M,fatma.mahmoud@yahoo.com,973.89,2025-05-23 00:00:00.000000,Unkwon,4,5,2025
CUST2703,Ali Smith,64,M,ali.smith@hotmail.com,689.01,2025-06-01 00:00:00.000000,Clothing,3,6,2025
CUST2704,Ahmed Ali,64,F,ahmed.ali@gmail.com,400.93,2022-10-31 00:00:00.000000,Electronics,5,10,2022
CUST2705,Ahmed Gaber,64,F,ahmed.gaber@gmail.com,33.08,2023-02-10 00:00:00.000000,Electronics,2,2,2023
CUST2706,John Ali,64,F,john.ali@hotmail.com,102.59,2024-03-17 04:28:05.570131,Home,2,3,2024
CUST2707,Mark Ibrahim,64,M,mark.ibrahim@hotmail.com,926.4,2025-02-12 00:00:00.000000,Unkwon,5,2,2025
CUST2708,Sara Hassan,64,F,sara.hassan@yahoo.com,995.25,2023-05-17 00:00:00.000000,Electronics,2,5,2023
CUST2709,John Smith,64,M,john.smith@hotmail.com,896.64,2023-12-25 00:00:00.000000,Unkwon,5,12,2023
CUST2710,Fatma Hassan,64,M,fatma.hassan@yahoo.com,531.24,2025-01-02 00:00:00.000000,Clothing,1,1,2025
CUST2711,John Ali,64,F,john.ali@yahoo.com,689.68,2023-12-19 00:00:00.000000,Unkwon,2,12,2023
CUST2712,Alaa Hassan,64,M,alaa.hassan@hotmail.com,870.12,2023-07-08 00:00:00.000000,Unkwon,1,7,2023
CUST2713,Ali Smith,64,F,ali.smith@yahoo.com,505.01,2023-08-11 00:00:00.000000,Clothing,1,8,2023
CUST2714,Fatma Gaber,64,F,fatma.gaber@hotmail.com,483.11,2024-08-19 00:00:00.000000,Unkwon,2,8,2024
CUST2715,John Smith,64,F,john.smith@gmail.com,82.06,2024-03-17 04:28:05.570131,Unkwon,5,3,2024
CUST2716,John Ali,64,M,john.ali@yahoo.com,983.04,2023-05-06 00:00:00.000000,Home,5,5,2023
CUST2717,Ahmed Gaber,58,F,ahmed.gaber@hotmail.com,509.4188823816496,2025-03-30 00:00:00.000000,Unkwon,2,3,2025
CUST2718,Mark Mahmoud,64,F,mark.mahmoud@gmail.com,400.69,2024-09-01 00:00:00.000000,Home,10,9,2024
CUST2719,Ahmed Hassan,64,F,ahmed.hassan@yahoo.com,790.21,2024-06-04 00:00:00.000000,Electronics,2,6,2024
CUST2720,Mark Ali,64,F,mark.ali@gmail.com,708.58,2024-10-17 00:00:00.000000,Unkwon,1,10,2024
CUST2721,Sara Smith,64,F,sara.smith@hotmail.com,548.78,2022-12-27 00:00:00.000000,Home,2,12,2022
CUST2722,Mark Ali,64,M,mark.ali@yahoo.com,353.79,2024-10-24 00:00:00.000000,Toys,5,10,2024
CUST2723,Mark Mahmoud,49,F,mark.mahmoud@yahoo.com,318.33,2024-11-14 00:00:00.000000,Unkwon,2,11,2024
CUST2724,Sara Smith,64,M,sara.smith@yahoo.com,494.94,2024-06-14 00:00:00.000000,Clothing,4,6,2024
CUST2725,Sara Gaber,84,M,sara.gaber@gmail.com,719.81,2025-02-18 00:00:00.000000,Unkwon,3,2,2025
CUST2726,Ali Smith,64,M,ali.smith@hotmail.com,738.68,2025-01-26 00:00:00.000000,Home,3,1,2025
CUST2727,Alaa Ibrahim,64,M,alaa.ibrahim@hotmail.com,317.89,2024-04-12 00:00:00.000000,Unkwon,3,4,2024
CUST2728,Alaa Ali,64,M,alaa.ali@hotmail.com,774.77,2024-11-04 00:00:00.000000,Unkwon,3,11,2024
CUST2729,Lina Hassan,64,M,lina.hassan@gmail.com,69.76,2024-03-17 04:28:05.570131,Books,2,3,2024
CUST2730,John Smith,64,M,john.smith@gmail.com,988.31,2024-01-17 00:00:00.000000,Unkwon,2,1,2024
CUST2731,Ali Ibrahim,64,M,ali.ibrahim@yahoo.com,266.53,2025-07-06 00:00:00.000000,Clothing,4,7,2025
CUST2732,Alaa Gaber,64,F,alaa.gaber@gmail.com,983.37,2022-12-13 00:00:00.000000,Books,2,12,2022
CUST2733,Lina Hassan,64,M,lina.hassan@yahoo.com,596.96,2024-03-25 00:00:00.000000,Home,2,3,2024
CUST2734,John Mahmoud,64,M,john.mahmoud@hotmail.com,441.98,2024-12-01 00:00:00.000000,Electronics,1,12,2024
CUST2735,Sara Gaber,50,F,sara.gaber@hotmail.com,823.91,2023-11-17 00:00:00.000000,Unkwon,5,11,2023
CUST2736,Ahmed Hassan,64,F,ahmed.hassan@hotmail.com,290.49,2025-03-23 00:00:00.000000,Home,10,3,2025
CUST2737,John Mahmoud,64,M,john.mahmoud@yahoo.com,575.53,2024-05-02 00:00:00.000000,Home,3,5,2024
CUST2738,Ahmed Mahmoud,64,F,ahmed.mahmoud@gmail.com,856.41,2024-06-22 00:00:00.000000,Unkwon,4,6,2024
CUST2739,Ahmed Hassan,64,F,ahmed.hassan@gmail.com,248.04,2025-07-01 00:00:00.000000,Home,5,7,2025
CUST2740,Lina Mahmoud,64,M,lina.mahmoud@gmail.com,459.86,2023-06-19 00:00:00.000000,Electronics,4,6,2023
CUST2741,Fatma Hassan,64,M,fatma.hassan@hotmail.com,738.07,2024-05-11 00:00:00.000000,Clothing,5,5,2024
CUST2742,Mark Ali,64,F,mark.ali@gmail.com,326.65,2023-02-06 00:00:00.000000,Home,10,2,2023
CUST2743,Mark Ibrahim,64,M,mark.ibrahim@yahoo.com,606.75,2024-12-18 00:00:00.000000,Unkwon,3,12,2024
CUST2744,Ahmed Gaber,64,M,ahmed.gaber@gmail.com,509.4188823816496,2025-05-13 00:00:00.000000,Electronics,4,5,2025
CUST2745,Fatma Hassan,64,F,fatma.hassan@hotmail.com,948.87,2025-06-22 00:00:00.000000,Clothing,4,6,2025
CUST2746,John Mahmoud,64,M,john.mahmoud@gmail.com,493.51,2022-11-09 00:00:00.000000,Books,4,11,2022
CUST2747,Mark Ibrahim,64,F,mark.ibrahim@gmail.com,617.26,2024-10-25 00:00:00.000000,Unkwon,4,10,2024
CUST2748,Fatma Smith,64,M,fatma.smith@hotmail.com,77.9,2022-12-19 00:00:00.000000,Home,1,12,2022
CUST2749,Mark Smith,49,F,mark.smith@yahoo.com,588.66,2024-12-06 00:00:00.000000,Books,1,12,2024
CUST2750,Sara Ali,64,M,sara.ali@gmail.com,868.16,2023-02-05 00:00:00.000000,Books,2,2,2023
CUST2751,Fatma Ibrahim,64,M,fatma.ibrahim@gmail.com,736.67,2024-07-14 00:00:00.000000,Books,1,7,2024
CUST2752,Lina Smith,64,F,lina.smith@yahoo.com,568.03,2024-12-22 00:00:00.000000,Unkwon,5,12,2024
CUST2753,Fatma Hassan,35,M,fatma.hassan@hotmail.com,708.9,2025-07-17 00:00:00.000000,Books,3,7,2025
CUST2754,Fatma Ibrahim,64,M,fatma.ibrahim@yahoo.com,951.1,2025-05-14 00:00:00.000000,Books,5,5,2025
CUST2755,Lina Hassan,64,F,lina.hassan@yahoo.com,547.8,2025-01-12 00:00:00.000000,Home,1,1,2025
CUST2756,Alaa Mahmoud,39,F,alaa.mahmoud@hotmail.com,810.82,2023-09-11 00:00:00.000000,Clothing,2,9,2023
CUST2757,Sara Hassan,64,F,sara.hassan@gmail.com,116.85,2025-06-20 00:00:00.000000,Unkwon,3,6,2025
CUST2758,Sara Hassan,64,F,sara.hassan@gmail.com,539.42,2024-10-14 00:00:00.000000,Home,4,10,2024
CUST2759,Alaa Gaber,64,M,alaa.gaber@yahoo.com,717.05,2024-09-23 00:00:00.000000,Unkwon,1,9,2024
CUST2760,Fatma Smith,64,F,fatma.smith@hotmail.com,179.72,2025-01-13 00:00:00.000000,Books,3,1,2025
CUST2761,Sara Ibrahim,21,M,sara.ibrahim@hotmail.com,553.16,2024-03-06 00:00:00.000000,Unkwon,10,3,2024
CUST2762,Mark Smith,64,F,mark.smith@yahoo.com,797.25,2022-11-27 00:00:00.000000,Toys,2,11,2022
CUST2763,Mark Mahmoud,17,M,mark.mahmoud@hotmail.com,40.79,2025-07-20 00:00:00.000000,Unkwon,4,7,2025
CUST2764,Ali Mahmoud,64,M,ali.mahmoud@gmail.com,627.11,2024-03-18 00:00:00.000000,Electronics,5,3,2024
CUST2765,Alaa Mahmoud,64,M,alaa.mahmoud@hotmail.com,689.07,2024-06-08 00:00:00.000000,Electronics,3,6,2024
CUST2766,Sara Ibrahim,64,M,sara.ibrahim@hotmail.com,713.0,2025-01-28 00:00:00.000000,Toys,2,1,2025
CUST2767,Mark Ibrahim,27,F,mark.ibrahim@gmail.com,783.27,2023-09-04 00:00:00.000000,Home,2,9,2023
CUST2768,Sara Smith,66,F,sara.smith@hotmail.com,467.55,2024-03-17 04:28:05.570131,Home,3,3,2024
CUST2769,Sara Smith,64,F,sara.smith@gmail.com,668.17,2023-08-11 00:00:00.000000,Toys,3,8,2023
CUST2770,Alaa Gaber,64,F,alaa.gaber@gmail.com,187.29,2024-08-03 00:00:00.000000,Electronics,3,8,2024
CUST2771,Alaa Gaber,64,F,alaa.gaber@yahoo.com,265.67,2023-05-17 00:00:00.000000,Clothing,3,5,2023
CUST2772,John Mahmoud,64,F,john.mahmoud@hotmail.com,146.22,2023-05-12 00:00:00.000000,Books,10,5,2023
CUST2773,Sara Smith,63,F,sara.smith@hotmail.com,984.51,2025-06-19 00:00:00.000000,Unkwon,1,6,2025
CUST2774,Ali Hassan,37,F,ali.hassan@yahoo.com,464.08,2025-07-07 00:00:00.000000,Electronics,3,7,2025
CUST2775,Mark Hassan,64,M,mark.hassan@yahoo.com,929.95,2022-12-19 00:00:00.000000,Electronics,3,12,2022
CUST2776,Fatma Ibrahim,64,M,fatma.ibrahim@yahoo.com,707.48,2023-04-23 00:00:00.000000,Unkwon,4,4,2023
CUST2777,Ali Mahmoud,64,M,ali.mahmoud@yahoo.com,794.82,2023-11-05 00:00:00.000000,Toys,10,11,2023
CUST2778,Lina Ibrahim,63,F,lina.ibrahim@gmail.com,991.71,2023-12-31 00:00:00.000000,Unkwon,10,12,2023
CUST2779,Ahmed Mahmoud,64,M,ahmed.mahmoud@hotmail.com,136.59,2024-09-03 00:00:00.000000,Toys,1,9,2024
CUST2780,Ahmed Ibrahim,88,M,ahmed.ibrahim@gmail.com,428.9,2024-06-06 00:00:00.000000,Toys,10,6,2024
CUST2781,Mark Hassan,64,F,mark.hassan@gmail.com,817.91,2023-11-04 00:00:00.000000,Electronics,10,11,2023
CUST2782,Sara Hassan,64,M,sara.hassan@gmail.com,14.03,2024-09-05 00:00:00.000000,Toys,2,9,2024
CUST2783,Sara Hassan,87,M,sara.hassan@gmail.com,803.43,2025-06-28 00:00:00.000000,Unkwon,2,6,2025
CUST2784,Ali Hassan,64,M,ali.hassan@gmail.com,923.09,2024-03-17 04:28:05.570131,Unkwon,5,3,2024
CUST2785,Mark Ibrahim,64,F,mark.ibrahim@hotmail.com,566.04,2024-12-27 00:00:00.000000,Electronics,2,12,2024
CUST2786,Mark Gaber,82,F,mark.gaber@yahoo.com,909.17,2023-11-20 00:00:00.000000,Unkwon,3,11,2023
CUST2787,Ali Gaber,86,M,ali.gaber@gmail.com,952.33,2024-08-09 00:00:00.000000,Toys,4,8,2024
CUST2788,John Ibrahim,64,M,john.ibrahim@hotmail.com,509.4188823816496,2024-09-04 00:00:00.000000,Books,3,9,2024
CUST2789,Ahmed Smith,64,F,ahmed.smith@yahoo.com,494.64,2024-03-17 04:28:05.570131,Electronics,2,3,2024
CUST2790,Mark Ibrahim,64,F,mark.ibrahim@yahoo.com,728.53,2024-10-06 00:00:00.000000,Unkwon,3,10,2024
CUST2791,John Gaber,72,M,john.gaber@gmail.com,509.4188823816496,2025-06-29 00:00:00.000000,Clothing,10,6,2025
CUST2792,Ahmed Gaber,64,M,ahmed.gaber@hotmail.com,768.36,2024-03-22 00:00:00.000000,Electronics,3,3,2024
CUST2793,Sara Ali,19,M,sara.ali@hotmail.com,835.46,2023-03-08 00:00:00.000000,Electronics,4,3,2023
CUST2794,Ahmed Smith,64,M,ahmed.smith@yahoo.com,830.92,2025-05-08 00:00:00.000000,Home,5,5,2025
CUST2795,Sara Ali,64,M,sara.ali@yahoo.com,236.13,2025-02-08 00:00:00.000000,Toys,3,2,2025
CUST2796,Sara Hassan,64,F,sara.hassan@yahoo.com,355.23,2023-09-03 00:00:00.000000,Unkwon,4,9,2023
CUST2797,John Mahmoud,64,M,john.mahmoud@gmail.com,490.24,2024-09-22 00:00:00.000000,Clothing,3,9,2024
CUST2798,Mark Hassan,64,F,mark.hassan@hotmail.com,293.83,2023-04-03 00:00:00.000000,Unkwon,2,4,2023
CUST2799,Fatma Gaber,64,F,fatma.gaber@yahoo.com,42.79,2023-04-20 00:00:00.000000,Books,4,4,2023
CUST2800,John Gaber,64,F,john.gaber@yahoo.com,787.69,2022-11-08 00:00:00.000000,Electronics,1,11,2022
CUST2801,Sara Ali,64,M,sara.ali@hotmail.com,956.27,2022-11-27 00:00:00.000000,Electronics,10,11,2022
CUST2802,Fatma Hassan,64,F,fatma.hassan@hotmail.com,495.02,2025-06-19 00:00:00.000000,Toys,1,6,2025
CUST2803,Alaa Ibrahim,64,M,alaa.ibrahim@gmail.com,541.39,2023-10-22 00:00:00.000000,Unkwon,3,10,2023
CUST2804,Sara Hassan,64,F,sara.hassan@gmail.com,606.05,2023-07-24 00:00:00.000000,Unkwon,5,7,2023
CUST2805,Mark Gaber,64,F,mark.gaber@hotmail.com,237.43,2024-12-09 00:00:00.000000,Clothing,1,12,2024
CUST2806,John Ali,75,M,john.ali@yahoo.com,335.98,2024-07-27 00:00:00.000000,Electronics,2,7,2024
CUST2807,Ahmed Ibrahim,64,F,ahmed.ibrahim@gmail.com,525.06,2024-10-15 00:00:00.000000,Home,2,10,2024
CUST2808,Fatma Mahmoud,87,M,fatma.mahmoud@yahoo.com,575.52,2024-11-30 00:00:00.000000,Unkwon,4,11,2024
CUST2809,Ahmed Smith,64,M,ahmed.smith@hotmail.com,528.48,2025-02-28 00:00:00.000000,Electronics,1,2,2025
CUST2810,Ali Gaber,64,F,ali.gaber@yahoo.com,389.86,2024-09-21 00:00:00.000000,Unkwon,3,9,2024
CUST2811,Lina Hassan,27,M,lina.hassan@hotmail.com,770.97,2024-09-23 00:00:00.000000,Unkwon,2,9,2024
CUST2812,Alaa Mahmoud,64,M,alaa.mahmoud@yahoo.com,399.56,2024-09-26 00:00:00.000000,Home,3,9,2024
CUST2813,Sara Gaber,64,M,sara.gaber@gmail.com,939.49,2023-01-16 00:00:00.000000,Home,2,1,2023
CUST2814,Ahmed Gaber,50,M,ahmed.gaber@yahoo.com,458.44,2024-01-24 00:00:00.000000,Toys,10,1,2024
CUST2815,Mark Smith,64,F,mark.smith@yahoo.com,13.82,2024-11-07 00:00:00.000000,Toys,5,11,2024
CUST2816,Sara Mahmoud,64,M,sara.mahmoud@gmail.com,60.22,2022-11-05 00:00:00.000000,Unkwon,2,11,2022
CUST2817,Alaa Hassan,64,M,alaa.hassan@yahoo.com,583.83,2023-12-04 00:00:00.000000,Clothing,4,12,2023
CUST2818,Ahmed Hassan,17,M,ahmed.hassan@yahoo.com,781.39,2024-04-20 00:00:00.000000,Home,4,4,2024
CUST2819,Sara Gaber,71,F,sara.gaber@yahoo.com,990.73,2023-04-27 00:00:00.000000,Books,10,4,2023
CUST2820,Fatma Gaber,64,M,fatma.gaber@hotmail.com,638.08,2023-04-18 00:00:00.000000,Toys,1,4,2023
CUST2821,Fatma Ibrahim,64,M,fatma.ibrahim@yahoo.com,38.66,2023-04-10 00:00:00.000000,Unkwon,4,4,2023
CUST2822,Sara Gaber,90,M,sara.gaber@yahoo.com,71.8,2024-05-15 00:00:00.000000,Home,2,5,2024
CUST2823,Mark Gaber,26,M,mark.gaber@yahoo.com,152.69,2023-02-01 00:00:00.000000,Books,3,2,2023
CUST2824,Alaa Ibrahim,64,M,alaa.ibrahim@gmail.com,480.92,2024-12-29 00:00:00.000000,Clothing,4,12,2024
CUST2825,Sara Hassan,64,F,sara.hassan@hotmail.com,957.81,2023-06-22 00:00:00.000000,Unkwon,10,6,2023
CUST2826,Fatma Ibrahim,22,M,fatma.ibrahim@hotmail.com,186.83,2022-11-15 00:00:00.000000,Toys,4,11,2022
CUST2827,Fatma Gaber,33,M,fatma.gaber@hotmail.com,169.53,2024-05-13 00:00:00.000000,Electronics,2,5,2024
CUST2828,Ali Mahmoud,30,F,ali.mahmoud@gmail.com,635.59,2024-08-04 00:00:00.000000,Unkwon,2,8,2024
CUST2829,John Mahmoud,64,F,john.mahmoud@hotmail.com,509.4188823816496,2024-04-19 00:00:00.000000,Clothing,3,4,2024
CUST2830,Sara Ali,64,M,sara.ali@yahoo.com,876.0,2025-04-22 00:00:00.000000,Unkwon,5,4,2025
CUST2831,Sara Ali,64,F,sara.ali@gmail.com,458.48,2024-11-08 00:00:00.000000,Electronics,2,11,2024
CUST2832,John Ali,49,M,john.ali@yahoo.com,999.0,2024-10-10 00:00:00.000000,Toys,1,10,2024
CUST2833,Alaa Gaber,64,M,alaa.gaber@hotmail.com,172.79,2023-11-08 00:00:00.000000,Toys,2,11,2023
CUST2834,Mark Hassan,64,M,mark.hassan@gmail.com,140.24,2023-05-28 00:00:00.000000,Books,10,5,2023
CUST2835,Sara Ibrahim,87,F,sara.ibrahim@gmail.com,378.85,2024-02-25 00:00:00.000000,Clothing,4,2,2024
CUST2836,Sara Hassan,77,F,sara.hassan@yahoo.com,523.88,2024-12-21 00:00:00.000000,Unkwon,2,12,2024
CUST2837,Mark Ibrahim,20,F,mark.ibrahim@hotmail.com,509.4188823816496,2023-11-04 00:00:00.000000,Books,2,11,2023
CUST2838,Fatma Hassan,64,M,fatma.hassan@gmail.com,916.02,2023-01-01 00:00:00.000000,Unkwon,4,1,2023
CUST2839,Sara Smith,71,M,sara.smith@gmail.com,133.87,2023-01-15 00:00:00.000000,Unkwon,4,1,2023
CUST2840,Sara Smith,42,M,sara.smith@hotmail.com,574.51,2023-11-04 00:00:00.000000,Clothing,3,11,2023
CUST2841,Ahmed Ibrahim,64,M,ahmed.ibrahim@yahoo.com,157.77,2024-06-13 00:00:00.000000,Toys,2,6,2024
CUST2842,Mark Ali,64,F,mark.ali@hotmail.com,326.93,2023-05-27 00:00:00.000000,Books,5,5,2023
CUST2843,Lina Mahmoud,64,F,lina.mahmoud@yahoo.com,949.74,2023-11-13 00:00:00.000000,Toys,3,11,2023
CUST2844,Alaa Smith,64,M,alaa.smith@gmail.com,799.33,2024-11-03 00:00:00.000000,Electronics,4,11,2024
CUST2845,John Hassan,82,F,john.hassan@hotmail.com,338.19,2024-03-11 00:00:00.000000,Unkwon,5,3,2024
CUST2846,Alaa Ibrahim,74,M,alaa.ibrahim@gmail.com,147.54,2024-08-11 00:00:00.000000,Electronics,2,8,2024
CUST2847,Alaa Hassan,29,M,alaa.hassan@hotmail.com,863.9,2024-09-23 00:00:00.000000,Clothing,4,9,2024
CUST2848,Alaa Ali,47,M,alaa.ali@gmail.com,524.07,2023-04-09 00:00:00.000000,Clothing,5,4,2023
CUST2849,Fatma Ali,16,M,fatma.ali@hotmail.com,958.62,2023-07-31 00:00:00.000000,Books,2,7,2023
CUST2850,Alaa Ibrahim,64,F,alaa.ibrahim@hotmail.com,608.09,2025-03-25 00:00:00.000000,Electronics,4,3,2025
CUST2851,Sara Smith,64,M,sara.smith@hotmail.com,775.61,2025-04-16 00:00:00.000000,Home,2,4,2025
CUST2852,Alaa Mahmoud,64,M,alaa.mahmoud@gmail.com,432.73,2023-01-26 00:00:00.000000,Clothing,4,1,2023
CUST2853,Ali Mahmoud,64,M,ali.mahmoud@gmail.com,443.05,2024-11-08 00:00:00.000000,Electronics,4,11,2024
CUST2854,Fatma Mahmoud,64,M,fatma.mahmoud@gmail.com,852.03,2024-07-16 00:00:00.000000,Home,2,7,2024
CUST2855,Alaa Ali,64,F,alaa.ali@yahoo.com,683.58,2025-05-20 00:00:00.000000,Toys,4,5,2025
CUST2856,Fatma Smith,64,M,fatma.smith@gmail.com,774.31,2024-07-15 00:00:00.000000,Unkwon,3,7,2024
CUST2857,Ali Gaber,64,M,ali.gaber@yahoo.com,280.96,2023-02-26 00:00:00.000000,Books,3,2,2023
CUST2858,Ali Smith,64,M,ali.smith@yahoo.com,977.32,2022-12-20 00:00:00.000000,Books,2,12,2022
CUST2859,Ahmed Mahmoud,64,M,ahmed.mahmoud@hotmail.com,737.3,2023-02-17 00:00:00.000000,Unkwon,1,2,2023
CUST2860,Ahmed Smith,64,M,ahmed.smith@yahoo.com,885.21,2024-06-17 00:00:00.000000,Books,10,6,2024
CUST2861,Lina Ibrahim,64,M,lina.ibrahim@yahoo.com,891.69,2024-08-24 00:00:00.000000,Unkwon,3,8,2024
CUST2862,Ali Gaber,69,M,ali.gaber@yahoo.com,688.74,2023-08-21 00:00:00.000000,Toys,4,8,2023
CUST2863,John Smith,64,F,john.smith@yahoo.com,137.01,2023-05-28 00:00:00.000000,Unkwon,1,5,2023
CUST2864,Ali Hassan,64,F,ali.hassan@gmail.com,723.76,2024-01-31 00:00:00.000000,Unkwon,10,1,2024
